"","AICAR","Camptothecin","Vinblastine","Cisplatin","Cytarabine","Docetaxel","Methotrexate","ATRA","Gefitinib","ABT-263","Vorinostat","Nilotinib","RDEA119","CI-1040","temsirolimus","AZD-2281","ABT-888","Bosutinib","lenalidomide","Axitinib","AZD7762","GW 441756","CEP-701","SB 216763","17-AAG","VX-702","AMG-706","KU-55933","Elesclomol","BIBW2992","GDC-0449","PLX4720","BX-795","NU-7441","SL 0101-1","BIRB 0796","JNK Inhibitor VIII","681640","Nutlin-3","PD173074","ZM-447439","RO-3306","MK-2206","PD-0332991","NVP-BEZ235","GDC-0941","AZD8055","PD-0325901","SB590885","AZD6244","AZD6482","CCT007093","EHT 1864","BMS-708163","PF-4708671","JNJ-26854165","TW 37","CCT018159","AG-014699","Doxorubicin","etoposide","Gemcitabine","Mitomycin-C","Vinorelbine","NSC-87877","Bicalutamide","QS11","Midostaurin","CHIR-99021","AP-24534","JNK-9L","PF-562271","DMOG","FTI-277","OSU-03012","shikonin","AKT inhibitor VIII","embelin","FH535","pac-1","IPA-3","GSK-650394","BAY 61-3606","thapsigargin","Obatoclax Mesylate","BMS-754807","OSI-906","Bexarotene","Bleomycin","LFM-A13","AUY922","Bryostatin 1","Pazopanib","LAQ824","Epothilone B","GSK-1904529A","Tipifarnib","AS601245"
"D-247MG",4.18799810236804,-1.40293837992304,-2.15620391841599,1.03525164270929,0.0372950386334418,-2.67627156049513,1.19292529442563,2.26100786278888,1.37646509118966,0.179327574584045,1.04535724100869,2.11493117662279,0.705257757874401,1.25345117919056,-0.540228460518057,1.19293050595942,2.29672554386405,2.29790682485483,2.72973929134017,1.22692143217454,0.437363641006862,2.2260632258915,-0.277503750868612,2.72926243599904,-1.0243439025018,2.04167221194294,1.03314748594446,2.86440141563839,-1.60669284764173,1.77516436306164,2.39217869374708,1.79398321155147,0.505438432456233,1.98692591814318,2.59219692603796,3.08926302947206,2.83065847157244,1.23491288493604,0.67675935397191,1.70764677143255,0.900970394671692,2.61869410096784,1.0779614649431,0.849960336299746,-0.868989383318819,1.00246154073663,0.586622402841854,0.540958943836618,2.02136373338018,2.3294678734437,1.24114194351556,1.49911984165222,1.73540817759925,2.50584962855699,2.08274648115791,1.35567324286854,-0.0288423651321588,2.39817890630906,1.74006815739007,-0.602260038571955,1.25652424694451,-0.840227157278261,0.0678050935740069,-1.89952285077671,2.68493790688151,1.92048234515907,1.7408692885554,-0.601829658420178,-0.0229537662520325,0.541907877279577,0.669501424590343,1.40610308381267,3.3828235159256,1.78798126181157,2.06558078930773,0.220112169379579,2.3826989137961,1.32711239605749,0.76626921660585,2.0007383865246,2.67884179068915,2.18625787632692,1.58050710203822,-1.62647527608491,-0.197329726979253,0.507252088414635,2.03998999495562,1.99145522407044,1.56473725565489,2.58262901751702,-1.27571660335689,-1.32587664958327,1.48288335428865,-0.88739455678567,-1.91087893704651,1.55838149788583,0.987696803949012,1.70975946358104
"D-263MG",4.33416729325877,-2.04028116671741,-2.03256071371261,0.823516579591138,0.0688165664244617,-2.9570642234752,0.600317879328673,2.44618234398279,1.27914577791789,2.07747327755864,0.58212180912589,1.78672137351957,-0.365261636826802,0.769636703282775,-0.798899031178935,2.07657341939213,2.5828365770695,1.90342368381316,2.33623461576623,0.99272335556891,-0.0412323524063766,2.31309888012628,-0.0129128778304294,1.95421442347175,-1.5550248331297,2.33193857475125,0.857372005927907,1.46751970655998,-0.541105301077019,1.52940189299189,2.23578707934131,2.82867200861221,0.377173465876445,0.839520765543755,2.63865688112301,3.17197919078984,3.13512626393898,1.73664461398923,2.31254819472323,-0.147772606117919,0.433246095023937,2.30168040960808,0.809673442980472,-0.144408126766614,-1.53244629731003,-0.143813577620889,0.122679070953549,-0.806166080744622,2.75799579321624,0.0722262124018841,1.05049509976901,2.23713643229659,2.26889465058024,2.35351562749565,2.24393878676664,1.56010303850659,-0.547457726463818,2.54747197740812,1.45073813348475,-0.514964247622299,3.16657700172944,1.52598486400828,-0.267571436067485,-0.296270049726134,3.12462806342793,2.02354606315175,1.47837489713515,-0.382860552116968,2.03727280884126,0.872600107641362,-0.139392025500632,1.49195571987875,2.61240117392507,1.74940722592892,2.66732031692862,0.348318071909829,2.12197586741375,1.98692982679352,1.02885665646326,1.9039652490321,2.86701499983048,1.13801787737309,2.3585061053872,-1.42958799221607,0.498018511232916,0.584802274668197,2.33670191662876,1.86312767030977,2.15291761207142,2.03945122996249,-1.24540239955745,-1.35568323164163,2.18301682543421,-0.592964839455569,-1.44608944535046,1.93125197133008,2.65309717264629,2.72044582372192
"D-283MED",3.74627761911872,-2.4951390580443,-1.40777511756799,0.766975780992154,-0.443374710930885,-2.11178558169037,0.886750290450734,-0.548804039357718,1.21539612521379,-0.752363074559555,-0.14621435751685,2.21578521268278,1.89868249095422,2.44706396178105,0.836559311471657,1.29918021666257,1.90453721486476,1.84744659945169,1.90206825073514,0.983658761142625,-0.863705756651983,1.91381808794304,-0.878887823150357,2.84573500451171,0.351760724267876,1.42374238848965,1.6834478829009,1.31247093069225,-1.38876387662268,1.25548498024932,2.59411433617556,1.86861802114999,0.0168171852227396,1.08123430815872,2.58928411294784,2.68952926814419,2.89503350833047,0.649693687565217,0.553866610133265,0.957383944987479,0.934948726346839,1.45434712062937,1.17641211534023,0.435254272708258,-1.30439479050678,0.372774931363729,-0.831999653706155,0.72517580569793,1.66360757378963,1.90210733723851,2.62657242581146,2.42582305296565,2.55862987123718,1.72708752962047,2.69040828017556,1.10071502143897,-0.546110110686473,1.21482676514802,1.79284449141992,-0.601834435659479,0.34150703155014,-0.896280882856101,-0.656213316327549,-0.191894319712398,3.41228605357792,2.33221000880244,2.12186077937604,1.31662799747303,2.68924176519717,2.05645950475727,0.407740848690723,1.46045894687319,2.7168033959022,1.99413390365933,1.88393732470465,-0.0781499891350445,2.63606153729915,1.16703917183179,0.597513205564541,2.53269380477792,3.12617502037247,3.21452180964812,1.00121120692323,-4.07573080732364,0.0502730606361566,0.790730386268816,2.41703988136363,1.76470090610914,0.581173309977413,3.52090527497433,0.503705163178957,0.0219757350787865,2.42343356472621,-1.072444187845,-0.729398450945475,2.42627341634338,1.50585053753276,2.93949918315462
"D-336MG",5.21718221687066,-2.2835946502037,-2.13937153288638,1.53062139189707,-0.0942353881557771,-2.66960600878688,1.07517590013617,2.17396178548653,1.02940343321598,2.064613383655,1.62163561788057,2.20336004755552,0.663872925040457,1.07582169603076,-1.11946264563377,2.62080390356093,2.59423984728083,1.2511368238965,2.5837077718002,1.9879573675377,-0.375322937089055,2.20711973488536,-0.714666747824835,2.02756980152658,-1.48026407813143,1.62792593915646,2.04883763659986,2.57467574946006,-1.63019469352992,1.48128727593079,2.9026236729907,2.7757580032316,0.633888408485312,1.29955631568389,2.93183171407662,2.98775190586096,2.89292674579876,1.2148606401176,2.47091454613821,0.650129284930566,1.28248767395613,2.55893127160762,1.14130649213201,1.23800080691318,-1.20605558466801,0.872928502238099,0.330850095723278,-0.00614975465273143,2.53689965368042,1.56370285796607,0.40645575436176,2.2735754765062,1.96356087501679,2.88226525056252,2.0715633982489,1.13201723051663,-0.0188097283057117,1.19409571805436,2.13261043639211,-0.310577078455778,1.76648325066288,-0.264678792742923,0.0681778509144076,-1.19455954456104,3.12248872881007,1.90520196012991,1.88267721059002,-1.05781106957175,-0.0725284813612888,0.212027343304468,0.00571140673150963,0.268609834173716,3.82748286993396,1.26180787361135,2.49951906457536,0.242980379618677,1.7987821655765,1.53232111550018,1.13113624784593,1.91790469466419,2.73056106748615,2.43043403412185,1.6968791321165,-1.38627460492292,-0.13039316728504,0.428615322569993,2.02239471235888,1.69841296625669,1.60962854939099,2.59378894352421,-1.17215530823301,-0.992252638084032,1.63650382119464,-0.816087791827256,-1.72095341303949,1.79390433718384,1.61217108179935,1.85941125139874
"D-392MG",4.17665389620625,-1.75139629465604,-1.72457079309784,1.07583472486522,0.53190737824479,-1.59513236282795,-0.801108287208376,2.38702188106896,0.937625283238808,2.40726087251462,0.966477202849569,1.66205453672235,1.47689438724634,1.67807783163217,-0.60493790402716,1.87679795771664,2.24195753534019,1.4435661944106,2.20969466686856,0.746517036538656,-0.340924208355426,1.04890499263136,-0.226977062255024,2.67019795216571,-0.0488759352878739,2.03885190357746,1.09559512379182,3.03188577970093,-1.10428839643607,1.54476810035059,2.79097959052783,2.35121951256982,0.85686170991167,1.57210910945881,2.24628788561925,2.43864820331073,2.65258036221283,0.391670649976857,0.930807294167409,1.84332861917428,1.4690262741177,2.15500396276249,2.06966075412368,1.55469998085724,-0.96841936777264,1.73134274695416,0.80167721297967,0.20170459776411,2.48638107552223,2.31021299329404,1.2278020073305,2.13762740624706,2.00801352100648,1.53646091550075,1.81917098861841,1.52096181403058,0.152236719097402,1.30732410678722,1.77811105112135,-0.604667772859416,1.90873076238202,0.00982374118065157,0.825069616658425,-1.18094701832026,3.07337262867371,2.01556807351918,3.2347768699896,-0.479906259865141,0.739686887221763,-0.634950692788047,0.284624443193898,1.96028325456186,3.19707229165973,1.42555556795159,3.08137797885863,-0.0384398388877387,1.49319128767976,1.21944765843547,2.13377564848706,2.38385066276211,3.41808649067822,2.12817064390361,2.14337138506471,0.496224440728174,0.203115620535814,1.18178694384826,2.38241227943804,1.5535512719526,1.13289754543145,3.09042259573875,-1.41546256419216,-0.0075988505498612,1.19941799693009,-0.517361118867923,-0.939276470859005,2.01838143317295,2.05706968850434,1.11132136127601
"D-423MG",3.46305985575171,-2.59335171506534,-2.0635263445668,1.14434033644064,-0.525043788252792,-2.79049014064672,1.37709655536635,2.77281956676704,1.58531296459211,2.3541119138193,-0.150647635588118,0.946332453306487,1.0112503581669,0.488202587352939,-0.366333041313658,1.30095821827148,2.16901994857695,0.656982886149481,2.62897819429931,0.914723632324604,-0.479620494096049,2.38120103212801,-0.243554951218235,1.44576893602282,0.806372370623526,2.26213963420872,2.42935821004834,1.19099268398117,-1.92128925591522,0.749508022635523,1.10604555190985,1.94008334961958,0.206301170560574,0.228814127913475,2.27613651106598,3.077913177482,2.42522329228614,1.89215591348018,2.49160303237264,1.28769486479415,0.746323341199727,1.8656083603904,0.382096193828818,0.830021876635567,-1.28332282224483,0.041244078357388,0.0126818331660569,0.447609082129442,2.72189549870251,1.4921511523956,0.469075389780956,2.3216827105611,1.22084434948927,1.75745774273996,1.43251209696272,1.24336990138214,-0.325319139031678,0.886487976583664,2.30301716802338,-0.696774147744768,1.17146374263735,-0.783538283430163,-0.377677281904206,-1.54712936570515,2.83606430514375,1.93977653082125,1.36851509433282,-0.0334098171402446,1.22109164156094,0.373147583917955,0.0211752208167323,1.20384594640855,2.81520510044417,1.22422590546936,1.99306511174674,-0.227686938994804,1.73962237911994,1.14664490383543,0.97740734573911,1.58361420620615,2.31652842048754,1.97424676040436,1.60046114145192,-1.45160727645366,-0.263387222711136,0.441366458655594,2.03807335512865,2.04721524604235,0.827163531361358,2.50968842653422,-1.2558260659626,-1.12732760699324,1.64441911986985,-1.04985657908168,-2.13016920160093,1.77697088101566,1.19481189670251,1.70555547957103
"D-502MG",4.38477432635151,-1.64602689886771,-1.62919625051603,1.52000072034213,0.73963129752808,-2.28533617107614,1.36070975597517,2.28241684356878,1.25480965232996,1.8633717438086,0.942996637390988,2.16760371427146,0.581000895068098,1.27447971800432,0.281333359610035,2.7950215692709,2.5630857326215,0.868334467240108,2.15575442362722,0.798551595593412,0.432015738756706,1.8300835060652,-0.385869778582075,2.05715785028417,1.35843144712311,2.03146933167959,1.65896322860016,2.41407582152464,-1.58820710301952,0.91870220407332,2.9627013658503,1.68990888190818,0.797318633559289,1.79227947429896,2.69425352351833,2.08130766353936,2.54056278649552,1.02246557886757,0.472981868645675,1.4533191455907,0.598767013733796,1.69387616200036,0.943805293716292,0.807789473517976,-0.97593570237094,0.366350847387416,0.790521490623021,-0.616643008903416,1.2843290825594,0.790748626637056,1.71800541054302,2.24972749791592,2.83011864353143,1.17328606365949,2.54149782251506,1.57878855859048,0.692143367404369,2.59346332874719,1.79724563169953,0.719548217801428,3.15282897561032,2.10580317520215,1.92800779155026,-1.08287290123894,3.17510089952576,2.09062458305963,3.1066035395455,0.766584915958441,2.53883994028581,0.620132565065509,0.0207475502839641,2.36436039500325,4.11390051504364,1.72367397499271,2.16523333498924,0.640031938226316,2.19607041467678,2.53193726379044,-0.216950505551324,2.15152222390107,3.49303833524853,3.13551018026098,2.13607089482392,-0.464480119867937,0.800749559966324,2.29890266210183,2.03608892208359,2.49111097672464,3.00281671284922,2.57350228576995,-0.318485515358931,-1.7768667974307,0.891103658337332,0.249368417152992,-0.954633123739103,0.666629435181516,2.02919623436131,2.38534550436882
"D-542MG",4.7676535531312,0.704045641975409,-1.44012527923048,1.46189255295796,1.05097918307693,-1.16511394439351,1.48298753882744,2.98764724089082,1.46370920677576,1.17027205995508,2.06768775429239,2.20740246059308,1.27667247084345,2.8216789988646,0.0908887148782307,2.7659138502103,2.78588010472132,2.33714793706168,2.80022050851376,1.33159074525804,0.524476599659426,1.34097715189542,1.83837853066955,3.13002677813247,0.892320985770107,2.46203365827777,1.55469650650138,2.9179368964226,-2.17632565035153,1.6098805691389,3.04285128107451,2.55437161384212,1.12821020508827,2.31681948095275,3.06145298232339,2.44204872910403,2.82599718889817,2.29527673747242,2.80091277391792,2.3092371335932,2.71254991574644,1.79829836152366,1.7090734288056,2.47463818702605,-0.774545099517246,0.975934833781976,0.451555081792015,-0.190053779698092,2.74678752122728,2.52400574366744,0.997225217473534,2.76725886022075,2.3719236334056,2.64983735826513,2.56971523788776,1.84751478368535,-0.335282723035503,1.83100464466131,2.79467456797986,0.218285092494212,2.37888884830636,1.5091589928959,-0.220653734598513,-1.07931646372664,3.08202334045874,1.82158349446539,1.01189094252771,1.36435522385627,1.6763180703915,0.269164862521588,-0.447166536052382,2.18754434540805,2.74846346363294,1.41539003701368,2.95067662023536,-0.235917014165003,1.52588845063329,0.495032302375349,-0.557098629667589,1.47671676080324,1.4352963588862,3.2262838071015,2.90217591537985,-2.15931172972849,-0.769899451444327,0.107189523961987,2.11811933241444,1.36183240721089,1.78016917267109,2.67909273744957,-0.854969054559536,-2.12152941268635,1.7349343623195,-1.06732559308129,0.274994397352175,1.46325797480906,0.149154096864853,2.12755872297861
"D-566MG",3.4047870907589,-3.88095494372381,-2.68974598109066,0.54113961034109,-0.570185225290779,-3.63975560577542,1.33982844299078,1.95228094443831,0.955115190614016,1.61498787224608,-0.0764332230480809,0.873410935439075,0.629997129927459,0.81577918910155,-2.14527880642923,0.388399978233644,1.98331389093719,0.196328900667112,2.03195400432139,0.148240341274928,-0.832972473345618,2.19396017778921,-1.01564802409066,1.1445140542334,-2.40853118387419,1.46564442298712,2.20541903769423,1.69818436326084,-1.81733696302134,1.47624164264004,1.40302306734701,1.14481024307006,0.11543894764574,1.16939869375197,3.00144738234778,3.25936922932186,2.76383488252543,0.514757089154431,2.01884221961825,1.35717373030352,0.252305985028586,0.83178858658795,0.90548792587245,0.992846695201771,-1.75232264478594,0.210933789799036,0.028271267888456,0.0979129938285338,1.43445469618027,1.22339843533734,0.487667536551234,2.20076513802615,2.47380260444287,2.53817025819472,1.8029266378173,0.801740185679546,-0.936482654456921,1.42955628871889,1.31363179984238,-0.66093092478938,1.24680046275945,-0.579176494495974,-0.0936358767085571,-1.30430358420467,2.80479542165475,1.93065167576929,1.98137150084863,0.0438660645531321,1.52037433471108,0.658438019942943,0.238345751068951,1.32965195097792,2.8116353255854,1.44708352027608,1.91933617866842,-0.0982172425779314,1.74295488194816,1.23944613107826,1.20608326428745,1.8850212586107,2.88640196555208,1.74772885072323,1.58494468066477,-0.822643745235611,-0.060391642276779,0.705237612210422,2.09889130769817,1.98755682435173,1.35693108864736,2.69541904370865,-1.24833683631481,-0.882848579974242,1.55964767035712,-0.676076324638474,-2.11083520874781,1.67759506219641,1.37796126612415,1.49706100638569
"Daoy",3.17761329310357,-3.31791690272172,-2.50840675446644,0.178220557949674,-0.273910398325345,-3.05602299841615,1.10323219225608,1.67637452867414,1.09531674102892,1.98365611498893,0.246299692343864,2.12712008555189,1.37104943900033,1.62887009536012,-1.28634811760577,2.45337773495896,1.29147670114257,0.96000838654162,1.75066581133748,1.2484250891515,-0.345793083792043,1.86207494048564,0.0189487025399208,1.89510781307368,-0.49862869497999,2.07858507143231,2.01004124194248,2.68498828504141,-1.77466970164675,1.3824852812978,2.26990004230585,1.19760047452332,0.741146985269922,1.50628526630914,1.28766533276938,2.5074669412076,2.51627313041715,0.437509563952782,1.99062436995107,2.12217390569749,0.952267521696177,2.33883126247353,1.56411895958075,1.08939470147368,-1.43529114735242,0.899995837854301,0.0399220859544745,0.757883391719028,2.51772367398671,1.16130387890378,1.10105925304563,2.74118164805487,2.45948348108004,2.71123704352764,2.11577935374595,1.12077508355808,-0.851606312386159,0.692365291884621,1.26483838050607,-2.09294067553162,-0.434467765401531,-3.34060227498393,-1.05545371912398,-2.17746089612722,2.59495382740908,2.00596625681879,0.466931277923799,0.125708274964824,2.23016948021789,1.05818369423722,-0.06313208595083,0.965739336524815,2.39319754860163,1.29594819712824,0.108015117772085,-0.799242123819638,1.67675193057892,0.737562752910775,0.616958306697278,0.33957876405049,0.511431262012016,-0.287922909783953,1.40587681638759,-2.27219137999237,-1.25055573787971,0.0822393059766455,1.24227938793808,0.971154988714149,-1.08071098330803,2.28235039651305,-2.15784902591344,-1.23177163294844,0.67938118975916,-1.97679860511968,-4.56332407951847,0.802043323227914,-1.24013136743059,0.991124283286542
"Daudi",2.79753352855423,-1.54556720219729,0.07916667251718,2.31703966825507,1.92173310487572,-0.211170914586155,-0.544023759995409,2.16330593607855,1.07205810005059,1.57047008208411,0.350973782666667,1.83258677945889,2.67991876555415,1.9332553717751,0.471420579983233,2.25790613159913,2.33233161125737,1.3546040098541,2.4224307787675,2.1609529285756,-0.387446701845866,2.11210695960698,-0.391763588995984,2.19065997402123,1.5144169961883,1.91047315184342,1.87963476927243,2.13363450278044,0.658961966103515,1.62794461381918,2.66266337719917,2.53761522984684,1.42326640173748,1.77400523108944,2.70308273033543,2.66541810709789,2.56484419097873,1.8517035539633,1.3707836507774,2.05001196887893,0.679966618720765,2.41045423984005,0.365434051736118,2.35804141029156,-0.551204384959198,0.660607942189928,0.194896163171313,1.22773486573914,2.48497917293465,2.22045040400738,1.64789929129456,2.28590075390261,1.57288606228693,2.0471352022308,1.78114459807745,1.92649861822565,-0.126082636808224,1.33046288248854,2.5528841552416,-1.16138856632775,0.72925817382782,-0.244515610612205,-0.406246875672976,-1.07100623881542,2.9942954208198,2.23022029267228,1.10896053647239,0.706819480831325,1.24588099207651,-1.59564135596074,-0.418971703992741,1.42350439511356,1.83427965934935,1.95372453929616,0.44832740520251,0.536920005154918,1.03418023822243,0.759603197867365,0.0975942216788168,-0.0238653503695475,0.754713042001134,1.62695659387285,-0.216819348617789,-2.43968399565007,-1.14989974010348,0.741698104967457,1.57240399541202,2.25976838633753,0.222966352714648,2.30718335498828,-1.47158079426025,-0.0355530834665278,0.563740295179335,-1.41026709930515,-1.60602837708442,1.88424741096472,0.398072584934593,0.815618065848764
"DB",2.26965900886839,-2.5465126208976,-2.78782661258921,1.33325800177407,-0.409363807169596,-2.11187938929846,-1.31283356658464,2.46538206873325,1.23062596410517,-0.24351282465349,-0.393198063669711,0.902577718549216,2.33706628969908,2.88843440367795,-2.10119313927675,1.23402779278192,1.76864386571034,0.470202383961495,1.77936789935198,1.04304896583738,0.13011375818925,2.22757717645541,-0.713300457384767,1.79332612400035,0.473864355032903,0.610066487563955,1.19304646258609,1.57885109699588,-0.632040051170332,0.487637135937501,1.76511869740073,1.71098085017012,0.327625677025067,1.38206792430069,1.98560740009612,1.27397984505565,1.71556569701557,0.113055105234573,1.33374788594966,0.909290608355995,0.794733712803,0.903703409846309,1.48421702650571,0.0304918155744273,-1.56292160969415,1.14108443070981,-0.300847079270912,0.802991822376391,1.30925237428687,0.922675998582735,2.38168483618085,2.52280021714244,2.20551623001642,2.52807221954434,1.527683389727,1.01098847859432,-0.165338949321941,2.45283964409588,0.737961435245162,-0.791271517193268,0.814899742775696,-1.07364631497091,-0.366577983401451,-1.71191545189518,2.96809009178176,2.32287398032496,0.824617950397245,0.0861071326324759,1.7158818633984,1.33473851166288,-0.213811859330609,1.19573648260699,1.7196424193172,1.83701354311293,0.340676226206259,-0.138892152551961,2.55940030964807,2.24801420618482,0.912167809298604,1.84846719148416,1.10540670472697,2.93713358111169,0.821913598658434,-2.59294260966339,-0.630074434345238,1.13686439122915,2.49299842054299,1.62900950388881,0.709188991524589,3.22699214140149,-0.640831040073017,-0.0792648230700901,2.64004358340373,-1.71035720329411,-2.14817902497938,2.31551182026774,1.03022077543092,1.42043740748236
"DBTRG-05MG",3.61432766385999,-1.7896411353214,-2.11304546998237,1.50072803411871,0.523471642228302,-2.66660199385555,-1.08991281479059,2.45577460620459,1.08820212882638,-0.176228883455665,0.713570588552511,1.38472884659131,0.145147295974813,0.74854649465259,-0.854766239036487,2.47724786256781,1.39714489153445,0.226686084952149,2.41939636322244,1.27803137827732,-0.0780883193186142,2.05101866348798,0.309881707377945,2.50416673743962,-0.369801751340619,1.76193792461528,2.04841246230208,3.17627088886001,-1.70931967377684,1.28203470481151,2.61853124053713,0.909751829095776,0.751388952036646,2.23066153586589,2.9935875208143,2.99469497174315,2.87094406200826,1.54178362867095,0.645876673363769,2.30054603242135,0.77896144010372,2.88545731500451,1.76190535252913,0.997583545115889,-1.36562727239376,1.33018015678082,1.14469341785442,-0.475286235166654,2.41437418183371,0.789691988162586,1.35814093985718,2.38809415414478,2.42752418445126,1.72066344564415,2.77012954674613,1.35861862804481,0.16370035624172,2.45594180958012,1.87602708501126,-1.17320832494723,0.419678301114798,-0.914268926002052,-0.243924970116817,-2.41061753456525,2.89717631730418,2.11289259832474,2.93278803052577,-0.0259651641895497,0.990236585365532,-0.419604905347356,-0.124953905449758,0.581694463355697,2.49268181986569,1.79225515380798,3.01687612811188,-0.213884386509087,1.92447089728964,1.18770507475316,0.959576697826608,1.66847167198695,2.61153258496126,2.69965571257873,0.903253480763057,-1.93005418714899,0.314051368698698,0.101043822748574,1.71215387956574,2.10796205307169,0.753816658190486,2.68512812786458,-1.5294088417036,-1.18382335067391,1.39818372393516,-0.94911714952445,-2.23246906949957,1.95699173668352,1.15962446214226,1.40730260517168
"DEL",3.22986022215998,-2.28955317049542,-2.99039154772197,1.84260595315639,1.4658463699212,-0.713365167262571,-1.44583364590062,3.09102973942445,1.85123408162837,2.31430839025838,0.0838805048237579,2.45559611117252,2.69502613340164,2.55305874162332,1.01972344350884,2.57099727519834,2.68205419152167,1.983270461489,2.8589870663325,1.91201880590451,-0.894215378300169,2.12846596415131,-0.572609022794281,2.03850403369746,-0.452442779713025,2.40121028179274,2.03339716488476,2.20345255228017,-0.0641539808667484,1.69931960903654,1.59419168098014,3.10306013086765,2.86029298983959,2.43425314315387,3.1608399716235,3.03116094221064,2.99560655586066,2.44742833485137,2.99044322876532,2.46194549649795,2.76260322337475,2.56360080587704,2.75667032645747,2.74358155936187,-0.390919320523165,2.79630143510907,0.359119844263727,1.00761661623682,2.8292913125434,2.66038984558641,2.5142198584096,2.78327086347404,2.81799270730221,2.26280193329362,2.77662963225678,3.1235536188797,0.0253506374976566,1.13603184870735,2.78197406015108,-1.41520937050921,-0.50655587215817,-4.05202093437861,-1.31522783206337,-2.44003533988593,2.91059688538396,2.19744582530096,1.157950691209,-0.252603042454207,2.84561774500159,0.722290353160165,-0.539405906769332,1.13194817769401,1.85898232948,0.903587018925159,0.552957631782641,-0.813003613067706,1.78383678957076,1.01869763994258,0.824864195368484,0.69307015182875,0.983862445254638,0.708022910840679,0.487325312499494,-1.98546538580054,-1.07848174973242,0.0414117160274027,2.45867004751543,2.92229460725402,-0.318867260208524,2.4595012871538,-0.951089280766773,-0.567589881466925,1.76255766284095,-1.58812415277347,-2.36724367606861,2.18200318211345,0.0111036070188205,0.79528352961709
"Detroit562",3.08522626226277,-1.87493613727272,-2.25721256331153,1.58267679708696,0.314308905326467,-2.93885208437658,0.840403686225465,2.87155120569396,0.431114143412274,2.25758171362114,0.562319283634548,1.76767929766604,0.978591413127778,1.18905963924221,-0.616321196692326,2.07025486897492,2.79844511267174,0.864811470402909,2.49533275338322,1.60343433614401,-0.476990406713642,1.9374719368999,-0.62699224640717,2.52911434965807,-1.37272060416669,2.0028150160581,2.10920760964579,2.49371413784917,-1.16179984320211,0.230836637315698,2.61038821900144,2.13325840375911,0.590069832439202,1.52718785972315,2.50368293338678,2.38923548004322,2.84756121280811,1.62823993406688,2.87597362640318,2.41858075818543,0.237245955279626,2.24543493125679,1.22354262110533,1.04342202479733,-0.990683040092929,1.2017766502613,0.0771445974094385,0.648611425716314,2.57537670075385,1.80899503461294,0.200567885814113,2.66935889522668,1.57037627447602,1.81636370908739,2.24139859834198,0.880117745123107,0.105329006401514,1.15148708643484,1.99942361044891,-0.63690675513454,1.04436531241203,-1.98226593835236,-0.768879293706336,-2.12209529839627,2.93051536750197,2.06670320870192,2.38220555526466,0.753402775549232,2.15065102917037,0.942233581986284,-0.493882290587269,0.131048794208788,2.70522814507603,1.29296155397619,0.996991167442573,1.46680789790414,0.680756600383347,1.0595712651069,0.72552497846138,2.28874147410874,3.5811015302275,1.10845414910649,0.588650558072342,-2.59913174032499,-0.311042576528073,0.0707396223903292,2.32867137736389,1.75387611614771,1.07667769045459,2.76392869013352,-1.41204206085269,-0.0877513715409615,2.48088768462064,-1.19586155941778,-2.8526802418663,1.47618388147395,0.609229167802846,0.850201804031684
"DG-75",3.17654970591739,-1.29816005892458,-2.32001197968922,1.60306909448473,0.0404488851610232,-2.14484538053629,-2.24502712873829,2.21454313046453,1.19773076286789,1.17994857530637,-0.105529216157671,1.60717969175594,1.9801578729372,1.84744225650687,-2.12794090212269,1.8519389415725,2.48481674679842,0.138275454387658,1.17723553767792,1.02889965161697,-1.08295976013532,1.61873235926905,-0.985218746921622,3.06853632532323,-0.295414923891266,1.27840834588762,1.66195421469703,1.02687062779752,-1.72187208718729,0.992908365018201,1.29561987049992,0.925515415905418,0.861151236509429,0.483944329957877,1.7675025398119,2.32663801059962,2.22546172803406,0.499979785113191,1.55142062322438,0.983913692003503,0.610304480940038,1.45819192967766,0.418659011965771,-0.189625131044453,-1.54821770142035,0.126289795276092,-0.674610464875452,0.815890368488917,2.13379910038908,1.12298564247097,2.7456519804821,2.01541433327259,1.73242978604236,2.13199504111125,1.77913251174279,1.04816625771764,-0.521832180559117,0.731434423476638,1.23362172744134,-0.176635383090727,2.91667440236371,0.408443537162443,0.795838557964962,-1.08598548979074,3.06989262699022,2.14860202780475,2.76034402347989,1.75745383408962,2.19505155982223,2.02524068022013,0.110427189324576,2.62046645674849,3.02138063047818,2.22159650714512,2.00034040610021,0.0672518034061642,2.08297839441124,3.07122764822759,2.10174816762462,0.974229359351542,3.34231643530401,3.01701293087368,1.58338599997591,0.0703300826938945,0.838084119397619,2.54230734742933,2.79917255592893,2.88887086963227,1.22825080758365,3.04600382471865,0.395458566448017,-0.143395786329298,3.09994189648758,-0.765446630121373,-1.27743986919297,2.42785424825751,1.83850534465826,2.82990410205737
